author,title,text
Юлия Фридман,"Как была жива, говорила: «Никогда не желай другому","Как была жива, говорила: «Никогда не желай другому
Смерти: бумеранг всегда возвращается,
Злое слово зацепит платье, затянет в омут
Горше горя, темней и непроглядней отчаяния,
Даже если злодей, — говорила, — или тиран...»
До чего же я люблю тебя и скучаю,
Ты была во всем права, моя дорогая,
Я твержу злое слово и запускаю мой бумеранг."
Юлия Фридман,Рабинович каждое утро покупает газету,"Рабинович каждое утро покупает газету,
Типографская краска опять содержит свинец
(Пуля стоит тысячи слов) - на первой странице нету,
На второй надои коров, опорос свиней,
Вздрогнешь, протрешь глаза: в закатных ростках костра
Родина-мать стоит на берегу Днепра."
Юлия Фридман,Каждый день мы отступаем назад во времени,"Каждый день мы отступаем назад во времени
Туда, где в окопах растет буряк с трещиной от лопаты,
Нас ускоряет назад обратное трение,
Календари шелестят густой листвой виновато,
Но одна дата, февраль, четыре часа
Не отстает, а вместе с нами ползет назад."
Юлия Фридман,Помогите нам демонтировать эту машину времени!,"Помогите нам демонтировать эту машину времени!
Что в ней заело, за что она зацепилась,
Машинист, проводник, Анна Аркадьевна Каренина,
Остановите поезд, сделайте милость,
Эти живые, в крови и сразу мертвые лица
Отмотайте назад, дайте им снова родиться!"
Юлия Фридман,У Рабиновича чешется нос,"У Рабиновича чешется нос, но нет свободной руки,
Двое полицейских его держат под локотки,
Дома ждут дети, неумолима полиция
Но и сама косит глаз на передовицу:
Серым по серому, между свинцовых строк,
Может, проявится в рамочке некролог."
Юлия Фридман,Качество у звука безобразное,"Качество у звука безобразное,
Прыгают колонки на столе:
«Граждане, отечество в опасности,
Наши танки на чужой земле!

Наши танки, наша артиллерия,
Наш солдат сквозь визоры глядит,
Городские вены и артерии
Наша авиация бомбит.

Не приходит сон, а если все-таки
На изнанке смерти забытье,
Наши мертвые, из нашей крови сотканы,
Шепчут нам проклятие свое,

И, с полей кровавых не пришедшие
Восемьдесят лет тому назад,
Белыми тактическими шершнями
К нашим танкам с криками летят."
Юлия Фридман,Когда мы освободили Украину от нацистов,"Когда мы освободили Украину от нацистов,
Финляндию от собакоголовых,
Польшу от марсиан, Земля зацвела кокаиновым цветом душистым
И каждый танкист был магическим воздухом пьян."
Юлия Фридман,В Литве окопались улитки с планетной системы,"В Литве окопались улитки с планетной системы
Холодной и красной звезды ипсилон Андромеды:
Скрывались на листьях салата и прочих растений,
Пришлось разбомбить все в лепешку, ведь выхода нету,"
Юлия Фридман,Эстонию тоже снесли с политической карты,"Эстонию тоже снесли с политической карты,
Поскольку в ней подняли головы ихтиозавры,
Адепты кровавого культа богини Астарты,
Приплывшие к нам по орбите от альфа Центавры.

И в Латвии мы не оставили признаков жизни,
А что было делать, ведь Запад нам выкрутил руки:
Он там расплодил вредоносно микроорганизмы,
Согласно сигналам экспертов от криптонауки.

И вот все народы свободны, нам пишут из рая,
И звери, и птицы, и разные меньшие твари,
Москва простирается в мире от края до края,
От смерча до смерча песчаного в Новой Сахаре."
Юлия Фридман,А потом позвонили газели...,"А потом позвонили газели...
Накануне апрельской капели
Телефоны шалят, выдают голоса за гудки,
Неизвестно откуда внезапные ловят звонки.

Абонент говорит, он не знает, он жив или умер,
Только стало теплее, и снега уже не натопишь,
Он ослеп и оглох, и качает под полом, как в трюме,
Солнце сбилось с пути, в этот вечер огонь на востоке,
«А убитых мы, — говорит, — хоронили в центральном парке,
Ведь теперь от снарядов и рытвины есть, и овраги
Там на месте аллей - и просторно, и мертвым не жарко,
Узнавали своих, составляли реестр на бумаге,"
Юлия Фридман,"А меня не узнают, и сам я себя не узнаю,","А меня не узнают, и сам я себя не узнаю,
Было имя - прошло, а любимую звали Верушей,
Сорок лет спали рядом, но странное сделалось с нами:
Я зарыл ее в землю, а сам оставался снаружи,

А меня не задело, хотя я стоял в двух шагах,
Дунул ветер с востока, и Вера упала со стула,
Захотела позвать меня, только дрожала щека,
Имя булькало в горле и в легочной мгле потонуло.»

Телефон весь дрожит, словно он простудился, продрог
Я волнуюсь, позвольте, ведь где-нибудь есть документ,
Под обломками мебели имя найдет абонент
Снова ветер с востока, и в трубке короткий гудок."
Юлия Фридман,Дома с азиатскими плоскими крышами,"Дома с азиатскими плоскими крышами
Никуда не идут, только в воздухе тонут, в тяжелом ночном,
Только кошки гуляют; под чашей, стоящей вверх дном,
Мусульманским флагом луна колышется.

Мы не то чтобы выросли, только друзей проводили,
Лучших, выбранных в мертвые за их заслуги, и вот
Между пальцев у звезд, между лестниц в Иерусалиме
Собираемся на их непрожитый будущий год."
Юлия Фридман,"Ты меня не услышишь, и я не тебе, только мимо,","Ты меня не услышишь, и я не тебе, только мимо,
Тропкой трещины в стенках у чаши, стоящей вверх дном,
Где в небесные очи глядится твоя Украина,
Шевелится растерзанной бабочкой в сердце моем,"
Юлия Фридман,В этом месте гадают на географических картах,"В этом месте гадают на географических картах
И узором рубашек созвездия смотрят пестро,
И растут подоконники, и раздвигаются парты,
Разверзаются хляби, и феникс роняет перо.

Если будете слишком хорошими, тоже умрете.
Воротитесь живыми. Успеете позже, потом,
Календарные вихри, птенцы Зодиака в полете,
Звон небесных осколков от чаши, летящей вверх дном."
Юлия Фридман,Давай-ка поиграем в игру от слов до слов,"Давай-ка поиграем в игру от слов до слов,
Как будто ты Набоков, я Саша Соколов.
Фонетика барака, аксантов сладкий штрих,
На пятках Пастернака след клювов liebe dich,
Клин струн и стая клавиш, тату культурный код,
Ошибки не исправишь прижизненно, и вот
Перо свое вонзаешь в глаз Mourka camarade,
Люблю тебя, товарищ, до гроба и назад.
Неужто все, что было, окончится, как сон
Культурная могила, трехъядерный шансон,
Мир сбрасывает сложность, ненужная листва,
Конвойный и острожник закатаны в асфальт,
Аэроплан дремотно снижается в закат,
Как будто жирной мордой в расплавленный салат,
Закат горит огнями, бесчинствует закат,
Рвет небо над домами, и города горят."
Татьяна Вольтская,Тбилиси,"Льнуло к коленкам лето в кудрявом Ворзеле. В полдень кузнечики в тесной ладошке ёрзали,
Тётя бежала к плите: отвернёшься выкипит,
Прыгали в пруд царевны - глаза навыкате,
Тёмная спинка, светлое брюшко в крапинку.
Что там дымилось, вареники или драники
Я ничего не ела, дружила с белкою,
Резавшей грецкий орех аккуратной пилкою
Мелких зубов и почти не качавшей веточку
Прямо над белой косичкой и юбкой в клеточку.
Лето текло, молоко поднималось облаком
И убегало, дитя замирало столбиком
Возле поленницы с красным жуком-пожарником,
В книжке цвели стихи - чабрецом и арникой.
Вот и гадаю - были «освободители»
В этом саду, орех возле дома видели,
Цел он - или расстрелян от делать нечего
Вместе со мной, пятилетнею, и кузнечиком."
Татьяна Вольтская,Думайте о войне,"Думайте о войне,
Думайте о войне,
Не забывайте о ней
Ни на минуту."
Татьяна Вольтская,Пока мы обедаем за столом,"Пока мы обедаем за столом,
Осколок влетает в стенной пролом
К кому-то.
Пока то мы опаздываем на
Работу, пока говорим: «весна» -
От снаряда обваливается стена,
Во дворе воронка,
Стрелкой
компаса на её краю
Лежит, указывая в мою
Сторону - и в твою -
Рука ребёнка.
Думайте про войну
по дороге на почту и магазин,
Думайте про войну
среди родных осин
И среди чужих, просыпаясь и отходя ко сну,
Не оставляйте её одну,
Ни включая компьютер, ни садясь на диван -
Потому что она идёт к вам."
Татьяна Вольтская,"Как над речкой тополь, над речкой явор","Как над речкой тополь, над речкой явор,
Как под ними раскинут военный табор,
От пятнистых курток в глазах рябит,
Но никто пока ещё не убит.
Для чего, скажите мне, это войско?
Оплывает снег желтоватым воском.
Снег свернулся подтаявшим творогом.
Кто сегодня назначен моим врагом"
Татьяна Вольтская,В нарастающем рокоте барабанов,"В нарастающем рокоте барабанов
Может, Ира Евса или Кабанов?
Может, там, где ветер гулял-шумел,
На меня накидывают шинель
Лютый враг мой Гоголь и враг Шевченко,
Может, Леся гонит меня зачем-то?
Может, все, кого знаю, кого люблю,
На меня набрасывают петлю?
Расползается зимней дороги ветошь,
Камуфляжные спины мелькают - нет уж,
Милый брат мой Киев и Харьков-свет,
Никогда не поверю я в этот бред.
Заколдовано место - но как ни бейся,
А врагов не видно - и только бесы
Увиваются - но при свете дня
Все растают - как воск от лица огня."
Татьяна Вольтская,И приходит вошь,"И приходит вошь.
Ты морщишься, но беды не ждёшь.
Она раздувается долго, покуда вождь
Не проступит из-под белесых ресниц.
Чесаться поздно - приказано падать ниц
И отдавать ей всё, чем ты раньше жил -
Парк, метро, крыши, карандаши
В школьном пенале, сына, дочь,
Под шипение: отдавай и убирайся прочь.
Ты лежишь и думаешь: как же так,
Почему я, разиня, трепло, мудак,"
Татьяна Вольтская,"Не прибил ее, покуда была мала?","Не прибил ее, покуда была мала?
Всё хотел тепла,
Всё сидел на даче, в офисе, в гараже,
В баре с тихой музыкой, не замечая - она уже
Заслонила полнеба, выпила будущую весну.
Раздуваясь, вошь затевает войну.
Ты же знать её не хотел -
А она сквозь горы кровавых тел
Глядит на тебя. Пока ты плевался — тьфу -
Она покусала всех, сгорает страна в тифу.
И вот теперь
вошь лишает тебя всего -
Дома, сна, весеннего города, выворачивает естество
Наизнанку, заставляет бежать, куда
Глаза глядят, ослепнув от ярости и стыда,
И в висках грохочет, то мучительней, то слабей:
Вошь не должна жить - найди её и убей!"
Татьяна Вольтская,"Первый - приём, ну, как там?","Первый - приём, ну, как там? Второй - у меня тишина,
Дети шли по мосту. - Второй - какого рожна?!

- Первый - наверно, в школу, несли в рюкзачках тетрадки.
- Второй - пожалел пока? Отработаешь на обратке."
Татьяна Вольтская,"Он говорит - алё, мы их ебашим, мам.","Он говорит - алё, мы их ебашим, мам.
Она говорит - скорей всё разнесите в хлам.
Он говорит - прикинь, ебашим гражданских, чо.
Она говорит - ну, да, там у вас горячо.
Он говорит - лупили четверо суток по нам,
Прикинь, мы головы не поднимали, мам.
Она говорит - убитых много ли? - До фига,
От командира, мам, осталась одна нога.
Она говорит - когда вернёшься, назвали срок?
Он говорит - делили на пятерых паёк.
Взломали квартиру, мяса нажарили, сели есть.
Она говорит - а сколько не ели? - Да суток шесть.
Он говорит - в деревне все разбито, разнесено.
Она говорит - Россию ненавидят они давно.
Он говорит - машину вчера расстрелял, ну, да.
А Колька - уже 200-ый. Она говорит - беда.
Он говорит - надоело, завтра пойду в отказ.
Она говорит - посадят, зачем ты позоришь нас?
Он говорит - Серёжка ранен, получит денег.
Вчера нас стыдил командир, сегодня стыдил священник:
Как детей воспитаешь, про родину и про честь.
Я спросил командира - он не знает, зачем мы здесь."
Татьяна Вольтская,Вот и дожили: страшен победный салют,"Вот и дожили: страшен победный салют
Позовут ли на смерть или не позовут
Резервистов, артистов, студентов, зевак,
Футболистов (медалька грошовая - звяк),
Пареньков из села, не хватающих звёзд.
Убегаешь собакой, поджавшею хвост,
Забиваясь под лавку, не глядя наверх,
Тихо молишься - только бы не фейерверк,
Не литые шеренги - кулак к кулаку,
Не летучий убивец, под стать кулику
Надо мной проносящийся в высоте,
В головах его облако, смерть в животе.
Вот и дожили - щурюсь на вечный огонь,
По-собачьи ощерившись: сына не тронь!
Помнишь, плыли знамёна и май полыхал,
Да осталась от мая одна шелуха,
Кровь горючая, полные руки стыда
И в «победе» зашитое слово «беда»."
Татьяна Вольтская,"Она, конечно, будет тосковать","Она, конечно, будет тосковать
И падать на кровать, и гладить кубик
И пирамидку - так любил играть
Но семь лимонов - как же их не брать.
Квартиру купит.
И комнату получит младший брат,
И домик - бабушка.
Мясной отдел, плакат"
Татьяна Вольтская,"В советском гастрономе, где корова","В советском гастрономе, где корова
Расчерчена на множество частей:
Грудинка, голень, толстый край, филей
А сколько заплатили ей
За каплю крови?
За первый шаг и - бух! Устал? Я понесу,
Подую, за веснушки на носу,
За цыпки на руках, за где опять тетрадки
За круглый подбородок, первый пух,
За где ты был, я не спала до двух,
За это - мам, да ладно, все в порядке.
Она молчит и смотрит в потолок.
Поделен сын, как жертвенный телок
Колени, плечи, грудь, вчерашний сухпаек
И голова в пятнистой кепке, то ли
В бейсболке. Все на празднике, и вот
Всем причитается, и каждый ест и пьет.
Она ушла бы...
Только не уйдёт -
Поскольку в доле."
Татьяна Вольтская,"Ничего ещё, милый, не кончено","Ничего ещё, милый, не кончено,
Нам недолго сидеть в тишине.
Чутко спит полонянка-Херсонщина
И подсолнухи видит во сне.
Ночь уставилась чёрными дулами,
Мелкий дождь пробегает, как мышь.
Мы с тобой не гадали, не думали
Про войну. Почему ты не спишь?"
Татьяна Вольтская,Город сыплет горячими искрами,"Город сыплет горячими искрами
Габаритов, негаснущих ламп.
Нас с тобой без единого выстрела
Разогнали по разным углам.
Где наш сад с пересвистом и шелестом,
Где с погасшею печкою дом?
Я не знаю, в кого они целятся
Только знаю, что мы упадём.
Мир кренится, дымится, качается,
И когда ты вернёшься ко мне
Знают только нарядные аисты,
Выступающие по стерне"
Александр Дельфинов,Пазл,"Зло наползло и всю картинку размазало,
Небесный диджей врезал по верхам и сразу бас дал,
Я и так еле стоял, а тут растёкся как масло,
Кое-как втёк назад и сел собрать пазл.

А то как-то всё раздроблено, вам оттуда видно, где вы сели?
Идёт колонна танков с буквой Z, это что за буква Z?
Бункерный дед засветил еблет, но вдруг

распался на пиксели,
То ли его замочили, то ли просто вышел в клозет.
Скачет на коньке-костянке поручик Убийцын,
Гонит вслед ядерную тачанку корнет Застрелицын,
Вспышка слева, вспышка справа, словно кто

мне в глаз дал.
Надо собрать пазл.

А то как-то всё покоцано, от крупных взяток

до мелких блядок,
Ракетой сбит некролёт Военно-космических сил РФ,
Кай опять разбил зеркало, и весь мировой порядок
Разлетелся карточным домиком, туз пик, дама треф,
Вспышка справа, вспышка слева, едет Снежная королева,
Так подморозило зону - не хватает грева,
Сеньор Зорро оказался не Робин Гуд, а шлимазл.
Надо собрать пазл."
Александр Дельфинов,"А ты из пушки, из миномёта бацал?","А ты из пушки, из миномёта бацал?
- Да я только зубами клацал.
- А ты в подвал, где пытали, лазал?
- Ни в какой подвал я не лазал, и вообще у нас все процедуры проходят в строгом соответствии с законодательством. А вы, дедушка, сами откуда будете, ваши документики можно посмотреть?"
Александр Дельфинов,Зло наползло и всё заполнило ядовитым газом,"Зло наползло и всё заполнило ядовитым газом,
Надевай-ка противогаз, поиграем в «слоника», я сказал!
Все мудрецы накрылись бронированным тазом,
А я - глупец, я сел собрать пазл."
Александр Дельфинов,"А то как-то всё разбросано, тут рука, там головы половина","А то как-то всё разбросано, тут рука, там головы половина,
Да заплелась со свастикой красная звезда,
Пушкин с пушкой кричит: «Ну, где тут у вас Украина?»
Достоевский пляшет в футболке с принтом «Русская весна».
Вспышка сверху, вспышка снизу, пиздец, братишка.
Давай-ка сбросим бомбу на те дома, а то нам крышка.
ПВО работает. «Огонь!» Выстрел. Бац! Ну вот, промазал.
Надо сложить пазл."
Александр Дельфинов,Но пазл что-то не складывается никак!,"Но пазл что-то не складывается никак!
Всё только разлетается на осколки,
Завыли волки, в вены воткнулись иголки,
Зубы на полке клацнули: «Фак!»
Мой пазл — это факт! — не складывается, ах!
Балерина подпрыгнула, посыпались блёстки,
Ракетой шарахнуло, полетели куски извёстки,
Или не извёстки, просто всё рассыпалось в прах.
Папа! Мой пазл не складывается! Вставляю в паз,"
Александр Дельфинов,"А все детали вылетают обратно, раз на раз Не приходится, да тут уж который раз...","А все детали вылетают обратно, раз на раз Не приходится, да тут уж который раз...
Не складывается пазл, не складывается пазл, Не складывается пазл.

Мама! Зло наползло и всю картинку размазало,
Не складывается пазл."
Александр Дельфинов,Зачем Серёжка бьёт жену?,"Зачем Серёжка бьёт жену?
Да что-то жизнь скушна.
Серёжка съездил на войну,
Теперь с женой война,
Она нудит: сходи туда
Да принеси сюда...
Серёжке скоро двадцать два,
И водка - не вода,
И пьёт не за победу он,
Когда глядит в окошко,
Вся жизнь - унылый, серый сон,
И бьёт жену Серёжка.
А дело было так: земля
Тряслась, как лоб ханыги,
Когда в двадцатых февраля
Он спрыгнул с мотолыги,
Кругом всё снегом замело,
И тыча автоматом,
Он в украинское село
Зашёл, ругнувшись матом,"
Александр Дельфинов,А вдалеке работал «Град»,"А вдалеке работал «Град»,
И по кривой дорожке
Шагал солдат, как на парад,
И шла судьба к Серёжке.

Висели низко облака,
Морозило дай боже,
Как вдруг заметил мужика
Серёжка, прямо кожей
Его почуял за углом,
Потом уже увидел.
«Стоять! Ты кто?» - воскликнул он.
«Та я місцевий житель».
Лет сорок, борода, очки,
Как две столовых ложки.
«А жизнь короче чем апчхи», —
Подумалось Серёжке.

«Куда торопишься, мужик?»
«До дому». — «Сука, гонишь!
А может ты того, пшик-пшик,
За нами тут шпионишь?»
Серёжка ощутил кураж,
Вражина же, а хули?
И в лоб освободитель наш
Всадил ему две пули.
Нашёл семь тысяч гривен он
В кармане - так, немножко,
Очки оставил, а смартфон
Себе забрал Серёжка."
Александр Дельфинов,Чуть позже ранен был в плечо,"Чуть позже ранен был в плечо
И, сдерживая крики,
Серёжка был в себе ещё,
Трясясь на мотолыге.
Вернулся он домой к жене
Живой уже в апреле,
А что там было на войне?
Да хер с ним, в самом деле!
Вся память - в вырванных клочках...
Двуногой страшной кошкой
Расстрелянный мужик в очках
Всё ходит за Серёжкой.

Была бы Украина - сон!..
Но всё глядит в окошко
И пьёт не за победу он,
И бьёт жену Серёжка."
Александр Дельфинов,"Рушится крыша, пожар на три этажа","Рушится крыша, пожар на три этажа,
От грохота взрывов дома в округе дрожат,
Звон в ушах, словно лопнули струны миллионов гитар
Россия наносит ракетный удар
По жилому дому, по Шевченковскому району,
По нашему миру, такому милому, хоть дурному,
По пальцам, по почкам, чтобы помнил и млад и стар
Россия наносит ракетный удар.

Кот размяукался где-то среди руин,
Всё ближе и ближе доносится вой сирен,"
Александр Дельфинов,Скорая помощь не привезёт новой жизни в дар — Россия наносит ракетный удар,"Скорая помощь не привезёт новой жизни в дар — Россия наносит ракетный удар
По любви к ближнему, что так ценится на гражданке,
По спящей в кровати девочке и её маме — российской гражданке,
По банку, по бару, по торговому центру, где догорит товар,
Россия наносит ракетный удар."
Александр Дельфинов,"Я пытаюсь понять, как такое вообще возможно?","Я пытаюсь понять, как такое вообще возможно?
Осторожно! В тёмной подворотне можно
нарваться на нож, но
Дело не только в империи, где правит дряхлеющий гопник,
Дело не только в подданных, которым пахан как любовник,
Дело не только в ресентименте - можно валить всё в кучу,
Но это не объясняет Ирпень и Бучу.
Напиши-ка об этом, Пушкин! Сними-ка кино, Годар!
Россия наносит ракетный удар."
Александр Дельфинов,Угрюмый следак задаёт вопрос: «Где ты был эти восемь лет?»,"Угрюмый следак задаёт вопрос: «Где ты был эти восемь лет?»
Меня ещё толком не били, но я не даю ответ,
Потому что с убийцей нет смысла вести базар.
Россия наносит ракетный удар
По Грузии, Крыму (типа вежливо), по Донбассу..."
Александр Дельфинов,Чего ты стонешь?,"Чего ты стонешь?
Думал, они и правда будут сами бомбить
Воронеж?
Или, слегка подморозив, на Болотной выпустят пар?
Россия наносит ракетный удар
По Украине, потому что все эти восемь лет
Тьма собирала силы, чтобы напасть на свет,
И хотя не хватает соляры, и личный состав - кошмар,
Россия наносит ракетный удар"
Александр Дельфинов,"По здравому смыслу и нравственному закону,","По здравому смыслу и нравственному закону,
По жилому дому, по Шевченковскому району,
Рушится крыша, на три этажа пожар
Россия наносит ракетный удар."
Александр Дельфинов,"Оставив дома и квартиры в домах,","Оставив дома и квартиры в домах,
Оставив любимое место,
Со страхом в сердцах и смятеньем в умах
Пустились они в это бегство
В машинах, автобусах и поездах,
Пешком возле самой границы,
И все оказались в различных местах,
Как неперелётные птицы
(Поскольку закрыт для полётов маршрут
Ещё до начала обстрелов,
Хоть небо открыто для выстрелов - тут
Попробуй-ка что-нибудь сделай).
Доносятся крики и стоны
Бегут от войны миллионы."
Александр Дельфинов,"Прожили недели под взрывами бомб,","Прожили недели под взрывами бомб,
Спаслись только чудом от пули,
И вышли на волю, как из катакомб
От смерти своей ускользнули,
Но всё ещё напряжены голоса,
Гудят в них амперы и вольты,"
Александр Дельфинов,И если посмотришь в такие глаза,"И если посмотришь в такие глаза,
Почуешь глубинную боль ты.
Так плыли на Запад живые огни,
Восточною тьмою гонимы,
А те, кто не встали - остались они
Навеки в земле Украины.
Врагов наползают колонны,
Бегут от войны миллионы.
Я вижу! Я слышу! И в силу свою
Об этом свидетельствую.
Столетием раньше меж двух страшных войн
В Европе легко искру высечь!
Увидели схожее мы бы с тобой,
Как с места снялись сотни тысяч
И бродят, несчастные, между границ,
Нигде не найдя постоянства,
Мерещатся тени мне всех этих лиц
Когда ни кола, ни гражданства."
Александр Дельфинов,Неужто война так и тлела углём?,"Неужто война так и тлела углём?
Пойдём ли мы в прошлое вслед за Кремлём?
Не верю! Не верю! И в силу свою
Об этом свидетельствую."
Александр Дельфинов,В Берлине звучит украинская речь,"В Берлине звучит украинская речь,
В Варшаве и Праге повсюду,
Как много теперь неожиданных встреч,
Полно незнакомого люду,"
Александр Дельфинов,"Но даже уехав, уйдя, убежав,","Но даже уехав, уйдя, убежав,
Укрывшись от ужаса боя,
В уютных убежищах добрых держав
Себе не находят покоя.
Скитаясь по самым далёким местам,
Уча языки без запинки,
Они украинцы по-прежнему там,
Всё так же они - украинки.
Закончатся дни обороны
Вернутся домой миллионы.

Я вижу! Я слышу! И в силу свою
Об этом свидетельствую."
Александр Дельфинов,Мой друг,"Мой друг был родом из Днепра,
Тогда Днепропетровска,
В СССР Москва влекла
Всех, кто хотел бы роста,
А он приехал налегке,
Привёз с собой картины,
Шутил на русском языке,
Когда куда-то шли мы.
Над мостовою снег кружил,
Мой друг кряхтел от смеха,
Но не дожил, но не дожил
До славы и успеха."
