author,title,text
ДМИТРИЙ АРТИС,Готовимся к долгой войне и впрок запасаемся гречкой.,"Готовимся к долгой войне и впрок запасаемся гречкой.
Завёлся сверчок по весне за микроволновою печкой.

Стрекочет, как будто один,
весь мир у него в саквояже,
а мы собрались в магазин,
пока ещё гречка в продаже.

Попробуй не ведать вины,
стыда не почувствовать,
если за микроволновкой слышны
сверчка беспечальные песни.

Торопится тот, кто ведом,
притянут к ноге за верёвку,
и мы покидаем свой дом
купить про запас упаковку.

Ничто так не будет смущать,
как песня, горящая свечкой,
о том, что жива благодать
за микроволновою печкой."
ДМИТРИЙ АРТИС,"Отречённые братья выходят на свет, по бесчестию каждый разут и раздет, и, прикрыв наготу ароматом, улыбаются встречным солдатам.","Отречённые братья выходят на свет, по бесчестию каждый разут и раздет, и, прикрыв наготу ароматом, улыбаются встречным солдатам.

Ковыляют неспешно один за другим, озираясь по-детски как будто благим и таким непосредственным взглядом, что никто не ударит прикладом.

Безобидные люди, хоть пальцем крути, но торчат вместо рук роковые культи, где набиты, как ценник на пластик, черепа в обрамлении свастик."
ДМИТРИЙ АРТИС,"Святым оставим футбол и пиво, а сами в пекло пойдём красиво.","Святым оставим футбол и пиво, а сами в пекло пойдём красиво.
У барной стойки не ждут мессию.
Плохие парни спасут Россию."
ДМИТРИЙ АРТИС,Не надо больше домашней каши.,"Не надо больше домашней каши.
Пусть на шевронах подруги наши
так улыбнутся, что обессилен
умолкнет сладкоголосый Сирин."
ДМИТРИЙ АРТИС,"Пока святые - не то что парни, а так - печеньки от мишки Барни,","Пока святые - не то что парни, а так - печеньки от мишки Барни,
расскажут байки про аннексию,
плохие парни спасут Россию."
ДМИТРИЙ АРТИС,"Обвисло небо, земля в растяжках,","Обвисло небо, земля в растяжках,
нас очень много, и мы в тельняшках.
Святые дома сидят в пижамах,
носы в повидле да яд на жалах."
ДМИТРИЙ АРТИС,"Такие люди не знают жизни,","Такие люди не знают жизни,
им непосильна любовь к Отчизне.
И пусть святые подобны змию,
плохие парни спасут Россию."
ДМИТРИЙ АРТИС,"Со всех сторон предатели, кругом одни враги...","Со всех сторон предатели, кругом одни враги...
Сто лет стоят у матери в прихожей сапоги.

Отцовские, как новые, с калошами рядком,
подошвы коронованы железным каблуком.

На старте, что на финише, один потенциал.
Я раньше даже выпивший сапог не надевал.

Отечества и отчества ни разу не сменил.
Отец мой вроде плотничал и пчёлок разводил.

У горизонта пасмурно. Мне издали видать
разграбленную пасеку и вражескую рать.

Играть судьбе изломанной в бездомного щенка.
Горит, как зацелована предателем, щека.

И жизнь ещё не прожита, не набраны долги,
но я иду в прихожую примерить сапоги."
ДМИТРИЙ АРТИС,Селу,"Селу
сегодня
повезло,
бойцы
зачистили
село.
Другому
так же
повезёт,
в него
зайдут
бойцы
вот-вот.
Потом
военная
метла
зачистку
третьего
села
начнёт,
и будет
чисто
на свете
без
фашиста."
ДМИТРИЙ АРТИС,"В миру ли на ветру, в молитвах и борьбе я точно не умру от жалости к себе.","В миру ли на ветру, в молитвах и борьбе я точно не умру от жалости к себе.

Как три копейки прост, продлив отца и мать, я буду в полный рост безвременье встречать.

На вороном коне без отдыха и сна.
Удача будет мне, как женщина, верна.
Под орудийный бит, открыв клыкастый рот,
архангел протрубит победных восемь нот.

С поддержкой огневой в пыли святых дорог
вы будете со мной, и с нами - русский Бог."
ДМИТРИЙ АРТИС,"Солнце темнеет, когда в самой красивой воронке дети хоронят кота, бантик стянув на картонке.","Солнце темнеет, когда в самой красивой воронке дети хоронят кота, бантик стянув на картонке.

Слышали шум за версту, будто взрывались пакеты.
Ночью могилу коту вырыл кусок от ракеты.

Мальчики слёзы не льют, век у товарища краток.
Тучу расчертит салют из деревянных рогаток.

Девочки сжались в комок, топчут сандалики глину:
«Как же ты, как же ты мог верных подружек покинуть!»

А высоко над землёй, сдвинув сердитые брови,
кто-то большой-пребольшой новый лоток приготовил."
ДМИТРИЙ АРТИС,"Блажен погибающий в первом бою, с собой даже мухи не взявший.","Блажен погибающий в первом бою, с собой даже мухи не взявший.
Я родину самозабвенно люблю, как полную грудь комиссарши.

На плечи закинув ручной пулемёт, оправлю на кителе складки.
Куда комиссарша меня позовёт, туда и пойду без оглядки.

Посажено солнце на маковку дня, гудит, как встревоженный улей.
В открытом бою не уйти от меня прицельно метнувшейся пуле.

Солдат из меня по всему никакой высокие берцы на замше,
зато, погибая, прикрою собой, как родину, грудь комиссарши."
ДМИТРИЙ АРТИС,"Если вечером выйдешь на запад, то под утро придёшь на восток.","Если вечером выйдешь на запад, то под утро придёшь на восток.
Будто юбка у барышни, задран этой пёстрой землицы кусок.

Кто ходил, тот уже не расскажет.
Только ветер до нас донесёт
вместе с запахом крови и сажи
аромат азиатских широт."
ДМИТРИЙ АРТИС,"Немытые руки раскинув, как чёрт от любви вереща, вернётся на родину Киев откушать с устатку борща.","Немытые руки раскинув, как чёрт от любви вереща,
вернётся на родину Киев откушать с устатку борща.

Хромая на правую ногу,
протиснется ближе к столу и скажет: «Насыпьте немного борща
дорогому хохлу».

И будет плести небылицы
в кругу сердобольных мещан
о том, как худел за границей,
скучая по русским борщам.

О том, как чужбина достала,
как недруги выгрызли бок...
Наевшись борща до отвала,
уснёт головой на восток.

А завтра, от наглости взмокши,
в обед изогнётся плющом,
подсядет к русне или к мокше
и плюнет в тарелку с борщом."
ДМИТРИЙ АРТИС,Пока ревёт,"Пока ревёт
столетним кедром
войны
разинутая пасть, хочу семейную легенду вам рассказать не торопясь.

Мы забываем
в суматохе
о том, что
рождены людьми, и в обезумевшей эпохе найдётся место для любви.

Земля
плотнее каравая
казалась каждому
бойцу,
когда Вторая
мировая
шла к очевидному
концу.
В Европу
съездивший
без визы,
в день завершения
войны
мой дед улыбку
Моны Лизы
набил себе
на полспины."
ДМИТРИЙ АРТИС,"Не ведаю, в какой газете каких поверженных племён он репродукцию заметил и был изрядно впечатлён.","Не ведаю, в какой газете каких поверженных племён он репродукцию заметил и был изрядно впечатлён.

Домой вернувшись к сенокосу, работал в поле без прикрас, рубаха вымокла до сноса, и дед рубаху снял на раз.

Сельчане
выпучили зенки, увидев деда со спины они узнали в иноземке девчонку с нашей стороны."
ДМИТРИЙ АРТИС,Не надо патоки сердечной под выцветающей луной.,"Не надо
патоки
сердечной
под выцветающей
луной.
Женись на той, что будет вечно, как чувство Бога, за спиной."
ДМИТРИЙ АРТИС,Судьба скучает без каприза.,"Судьба скучает
без каприза.
Мальчишник был
в кругу друзей, где перебили «Мона Лиза» на вензель бабушки моей.

С тех пор
что только
ни бывало,
но в службе ратной
и в труде
у деда
на спине сияла
одна улыбка -
Анны Д."
ДМИТРИЙ АРТИС,Вечерний звон,"Вечерний звон, вечерний звон,
Как много дум наводит он
О юных днях.
Те дни мелькнули без следа,
Как сладкий миг, как звук струны,
И снова льются, как волны,
Мои мечты, мои мечты.
И снова льются, как волны,
Мои мечты, мои мечты."
ДМИТРИЙ АРТИС,Ночь,"Ночь тиха. Пустыня внемлет Богу,
И звезда с звездою говорит.
В ночи, как в море, льется много
Таинственных, священных снов и видений.
И снова льются, как волны,
Мои мечты, мои мечты."
ДМИТРИЙ АРТИС,Зимняя ночь,"Зимняя ночь, и вьюга воет,
И мерзнет ветвь, и мерзнет лист.
И снова льются, как волны,
Мои мечты, мои мечты."
БОРИС БЕРГИН,Постоянно думаешь: только бы не началось.,"Постоянно думаешь: только бы не началось.
И под сердцем колется ноющий ржавый гвоздь.
Фронтовые сводки с полей, а хочется посевной.
Постоянно думаешь: ну это же не со мной.
Это где-то в книжках, кино, далёком чужом краю.
Что бросаешь в землю весной, то осенью соберут.
И хотелось сытное в землю бросать зерно,
Зарастай зелёной травой, злобой прорытый ров.
Говорит мне сын: «Вот с этими прадед мой воевал».
Почему у весны опять звериный такой оскал?
Почему слетается вновь чёрное вороньё?
Только эта земля моя, а я не отдам моё."
БОРИС БЕРГИН,И когда захочешь границей отгородиться,"И когда захочешь границей отгородиться,
Повторяя: «Не сторож я, Господи, нет, не сторож»,
То беда вернётся в твой дом, как всегда, сторицей,
И болит, так болит, за какую струну ни тронешь.
И пока ты прячешься, где-то приносится жертва
За отсрочку недолгую, за мимолётность покоя,
Беспощадный уже запущен неждущий жёрнов:
Перемелет в муку - то нехитрое дело такое.
Раскроили рвами землю
Войска Донского,
Но в степи не скроешься - степь навсегда едина.
И здесь общая память и общие путь и Слово,
Знамя деда поднимется в небо руками сына.
Только б не было поздно, на чашу весов небесных
Не легло бы предательство каиновой печатью,
И не стало б в земле от могил свежевырытых тесно.
Не зависла б рука: в книге жизни тебя отмечать ли?
Тонкой нити родство над какой нас бездной держало,
Проходила орда - выживал, кто не встал на колени.
И сегодня решается - будет ли вырвано жало
Или завтра ковыль зазвенит над великим забвеньем."
O.Э. Мандельштам,Трамвайной вишенкой и костью в колесе,"Трамвайной вишенкой и костью в колесе
Ты приобщаешься, и ты живёшь как все,
И на крови твоей всемирная история.

Пальмиры арка на учебнике твоём,
Снаряд тяжёлый, разрушающий твой дом.
И как мы жили до войны, о чём мы спорили?

И в этом городе, не верящем слезам,
Чьё время кончилось, кому сказать «слезай»?
И будет очень тяжкой поступь командорова...

Как много в звуке... но надежды больше нет,
Её снарядом разорвало на войне,
А так, конечно, начиналось даже здорово.

На Красной площади круглей всё и круглей,
Руин всё больше в остывающей золе,
И центр мира где-то к Горловке смещается.

Смерть на миру, онлайн, краснеет монитор,
Уже шагнул (зачем позвали?) командор...
Давай на выход соберись уже с вещами сам."
O.Э. Мандельштам,Объедешь курву? Если есть ещё тепло.,"Объедешь курву? Если есть ещё тепло.
Пока ты дышишь, значит, снова повезло.
Бывало тоже страшно, но подлей бывало ли?
Уж полночь близится... и донна Анна ждёт,
Пусть только это ожидание спасёт,
Ещё спасёт, пока возможно, хоть бы малое."
O.Э. Мандельштам,"Да что ж такое, слышишь, страшная пора","Да что ж такое, слышишь, страшная пора
Никак отсюда не уходит со двора,
И каждому свой век, свой волкодав, достанется.

Кому кровавый, ну а прочим - покемон,
И можно долго ждать, что всё пройдёт само,
Но этот век (кому какой) ещё до ста нести..."
O.Э. Мандельштам,Тебя опять спасёт неспящий у окна,"Тебя опять спасёт неспящий у окна,
Степь от воронок круглых сверху как луна,
А если ближе, то вся чёрная от копоти."
O.Э. Мандельштам,"Москва, Москва, несчастный воробей","Москва, Москва, несчастный воробей,
Она не верит, ну а ты её жалей...
И сходит небо, постигаемое опытом."
O.Э. Мандельштам,"Доживём до Пасхи, а там и Троица","Доживём до Пасхи, а там и Троица —
Отец Александр не благословил умирать.
Закрылась дверь, говорят, что другая откроется.
Когда стоишь один на краю, думай: «За нами рать»."
O.Э. Мандельштам,Там и Троица - будут склоны круч все лиловые,"Там и Троица - будут склоны круч все лиловые,
Чабреца у нас - аж до самого Неба дух.
На ветру стоять - это быть и битым, и ломаным,
Но за битого здесь небитых дают сразу двух."
O.Э. Мандельштам,"Доживём, конечно, — куда мы денемся","Доживём, конечно, — куда мы денемся.
Кому, кроме нас, нужна эта степь да степь.
Простояли ночь - это значит, что день еси.
А вокруг всё могилы - Саур ли, Острая,
И здесь плавится сталь, а живое убить непросто вот:
В каждом раненом дереве тень Спасителя на кресте.
И кому боронить эту землю рыжую -
В ней ведь столько крови, ни в какой другой больше нет,
Защищать и пахать - потому мы, конечно, выживем.
Степь да степь, если смерть кругом, жизнь особенно здесь в цене."
O.Э. Мандельштам,"я пишу об одном и том же - кругозор мой узок, я не знаю ни древних, ни новых каких-то греков.","я пишу об одном и том же - кругозор мой узок, я не знаю ни древних, ни новых каких-то греков.
что я там читал-то? дон кихота и робинзона крузо.
я всё знаю только про мельницы и что дважды не входят в реку.

что армия стреляет второй раз уже не в свой народ,
что у убийцы не просят амнистий просто.
что я знаю-то? как снаряд падает в огород
и воронка бывает в два человеческих роста.

да о чём я пишу? я кондовый, как советская песня,
там, где пули свистят по степи и журавли тебе держат место.
это не ко мне, серьёзно, если вам надо поинтересней
я читаю сводки модной писанины вместо.

что я знаю? как вмиг лишаешься дома и прежней жизни
и считаешь, что повезло, другим было намного хуже.
нет ничего интересного в моём соцреализме,
в мире креатива и мейнстрима на кой он нужен.

я пишу об одном и том же, не для изысканных книгочеев,
только позывные для тех, кому тоже невыносимо.
у кого всё спокойно, но хочется погорячее не читайте, идите мимо."
O.Э. Мандельштам,"Говорят, что не может пять лет болеть","Говорят, что не может пять лет болеть,
Говорят, Господь с вами, какая боль.
И ещё, что есть на крайняк балет...
Если под ногами качнётся пол.

Милосердна память, и время док
Забинтует, спирту в стакан плеснёт,
Не болит, иначе бы ты не смог
Удержать сурового неба гнёт.

Говорят, что так выгорает всё,
А иначе просто сойдёшь с ума.
Не считай, как вертится колесо
Лето, осень, осень, опять зима.

И идёт здесь жизнь год считай за пять,
Вот и ты идёшь и опять идёшь.
Повторенье, мать, снова повторять,
Снег идёт и дождь, снег идёт и дождь."
O.Э. Мандельштам,"Ну а если «Град», то здесь знают все,","Ну а если «Град», то здесь знают все,
Как летит, как падает, как звучит,
Сколько смерти в чёрном его свинце,
И кто будет меч, и кто будет щит.

Говорят, совсем уже не болит,
Встань и делай молча, что можешь ты.
Просто держит мир этот край земли,
И не знают здесь, что такое тыл.

Говорят, не можешь, а всё живёшь,
Говорят, не веришь - вложи персты.
А узнаешь правду - поймёшь, где ложь.
Вот и Бог с тобой или с Богом ты."
O.Э. Мандельштам,у меня всё нормально. душевная боль не в счёт.,"у меня всё нормально. душевная боль не в счёт.
я одет по погоде, не голоден, жив... ещё.
надо мною не каплет, не падает, не печёт.
даже ангел ещё за плечом.

пролетают пока заплечных дел мастера,
ну и что тут такого, что вместо души дыра.
о душе не пишите, о крыльях - и всё пройдёт.
а не скажешь на чёрное белое - идиот.

в идиотском полку отставной барабанщик был,
может быть, счетовод и считал - всё гробы, гробы.
на Матфеевом списке писал - здесь был дом,
и здесь, кем бы ни был, да только вот вышел весь.

на куски разлетаясь в каждый обстрел, прилёт,
всё же, сука, дышу ещё, чёрт меня не берёт.
я все даты запомнил по накалу обсценных слов.
ну и как там на небе, скажи, неплохой улов?

на гибридной войне сам становишься вроде рыб
не доносится звук из забытой такой дыры.
чем туманней вблизи, тем более даль ясна.
зарастают окопы травой - и у них весна.

у меня всё нормально. и нечего мне менять.
и бояться не нужно меня или за меня.
я дышу, говорю и, в общем, совсем неплох.
у меня всё нормально... да лучше б сдох."
O.Э. Мандельштам,"Говорят, что у Данта над кругами адскими","Говорят, что у Данта над кругами адскими
Был ещё рай, но кто до него дочитывал?
Какие времена, такие и рифмы солдатские,
Защити себя сам какой умеешь защитою."
O.Э. Мандельштам,"Нам выдавали полдень, и небо его было ласковым","Нам выдавали полдень, и небо его было ласковым,
Но нам казалось тесно, мало, не слишком розово.
А когда всё стирают таким сумасшедшим ластиком,
Вдоль какого неба теперь мы пойдём с вопросами?"
O.Э. Мандельштам,"Если верить Данту, небес так же девять наверчено","Если верить Данту, небес так же девять наверчено,
Святость тоже делится - на чистых и кто попроще.
Пусть меня не ждёт ни в одном никакая женщина,
Пусть все живут... пусть живут и никогда не ропщут."
O.Э. Мандельштам,"Что нам рай, куда не пускают даже Вергилия","Что нам рай, куда не пускают даже Вергилия,
И, куда ни ткнёшься, места под солнцем все заняты.
То, что нас не минует, как знать, может быть, помилует.
В город мины летят, а розы - по расписанию."
O.Э. Мандельштам,"И они всё такие же - алые, белые, чайные","И они всё такие же - алые, белые, чайные,
Только небо другое, наверно, круги перепутали.
Если смерть ходит рядом - живёшь раза в два отчаянней,
Розы тянутся к небу, любому, колючими прутьями

Из надёжной земли, где спасительны ямы и рытвины.
Здесь последняя вера, что мелют Господни мельницы.
Тот, кто любит, - любим. Небеса нынче настежь открытые.
Медь звенит, и кимвалы звучат... души метятся."
O.Э. Мандельштам,"был бы моложе - назвал бы тебя джульеттой,","был бы моложе - назвал бы тебя джульеттой,
был бы испанцем - точно тогда дульсинеей,
а здесь у нас такое адское лето,
и васильки смертельно синеют.

жил бы я в сочи, не помню уже, что знал бы,
где она, правда, и кто ещё носит прада,
а здесь опять через сердце проходят залпы сто двадцать второго калибра мины и «Грады».

звать бы тебя голубкой, да снова сносит...
драму не эту, заглядывать бы к макбету,
но сводки читаю, повёрнуты сумрака оси,
врут договоры, к чёрту летят обеты.

кем бы я был, если бы звал тебя дарлинг,
на берегу темзы какой мёрз бы...
всё нам дают взаймы, ничего не дарят,
здесь и река, если донец, то мёртвый.

звать эсмеральдой? - тесен для нас париж-то.
у нас бесконечен цыганский размах дороги,
небо бездонно, в котором легко паришь ты
можно тебя крыльями только трогать.

всё, что не смерть и война, здесь кажется книжным;
помню, когда-то наоборот было.
как мне тебя называть, чтобы просто выжить
в лето шестое без берегов и тыла?"
O.Э. Мандельштам,Ты учишь меня летать - научи меня падать,"Ты учишь меня летать - научи меня падать,
Соломку мне не стели - пусть упал-отжался.
Когда за спиной враги, за углом засада,
Учи меня забывать, что такое жалость.

Когда погиб командир и застава пала,
Когда устали считать, сколько там зарыто,
Ты учишь меня летать - ни много ни мало,
Как будто бы в небе можно найти укрытье.

Раскрыты земля и небо до ада и рая,
Стоящим в степи до них одинаково близко,
Когда под шквальным огнём города сгорают
И падают навзничь разбитые обелиски.

Ты учишь меня летать - не учи терпенью,
Всегда побеждает тот, кто нетерпеливей,
Когда идёшь долиною смертной тени,
Как будто идёт над землёю весенний ливень...

Ты учишь меня летать - я учусь влюбляться,
Я так не умел, пока всё внутри не выжгло...
Вот делаешь шаг, и можно взлететь над плацем,
Войной и бедой, полем боя - всё выше, выше."
O.Э. Мандельштам,"Мы с тобой виноваты уже только в том, что живы","Мы с тобой виноваты уже только в том, что живы
В этом времени лживом войн заказных и смут.
Если я говорю языками чужими,
Как ты думаешь, может, меня поймут?

Больше ангельских нет языков, человечьих тоже,
Всё смешалось, и слышится только язык врага.
Что ещё мы с тобой в этом мире можем,
Если млечная речь нам по-прежнему дорога?

Да, я знаю, в войне не бывает, чтоб все невинны,
Только кто-то напал, а другой защищал свой дом.
Но дойдём до какой-нибудь середины,
Если говор чужой через площадь переведём?"
O.Э. Мандельштам,"Знаешь, я говорил, что когда-то услышу песню","Знаешь, я говорил, что когда-то услышу песню
На таком языке, что снаряд направлял в мой дом,
И заплачу от этой тоски неместной,
Только вот не сейчас, а (быть может) потом."
O.Э. Мандельштам,"Если нет здесь любви, бесполезно кимвал бряцает","Если нет здесь любви, бесполезно кимвал бряцает,
Так бряцают кинжалы, оружие, зброя, беда,
Сыновья расточают, что собрано было отцами,
Не имеет синонимов горькое слово «предать»."
O.Э. Мандельштам,И звенящая медь тщетно сердце стремится измерить,"И звенящая медь тщетно сердце стремится измерить,
И пусты все пророчества - будет, что быть суждено,
Остаётся лишь та, что больше надежды и веры,
И на всех языках говорит об одном."
O.Э. Мандельштам,Я хочу говорить о любви языками всеми,"Я хочу говорить о любви языками всеми
Ковылём шелестящим, тёплым грибным дождём.
Если станут землёй все, кто ляжет однажды в землю,
Может быть, мы друг друга сейчас поймём?"
O.Э. Мандельштам,Вечерний звон,"Вечерний звон, вечерний звон,
Как много дум наводит он
О юных днях..."
А. С. Пушкин,Я помню чудное мгновенье,"Я помню чудное мгновенье:
Передо мной явилась ты,
Как мимолетное виденье,
Как гений чистой красоты.

В томленьях грусти безнадежной,
В тревогах шумной суеты,
Звучал мне долго голос нежный
И снились милые черты.

Шли годы. Бурь порыв мятежный
Рассеял прежние мечты,
И я забыл твой голос нежный,
Твои небесные черты.

В глуши, во мраке заточенья
Тянулись тихо дни мои
Без божества, без вдохновенья,
Без слез, без жизни, без любви.

Душе настало пробужденье:
И вот опять явилась ты,
Как мимолетное виденье,
Как гений чистой красоты.

И сердце бьется в упоенье,
И для него воскресли вновь
И божество, и вдохновенье,
И жизнь, и слезы, и любовь."
М. Ю. Лермонтов,Парус,"Белеет парус одинокой
В тумане моря голубом!
Что ищет он в стране далекой?
Что кинул он в краю родном?

Играют волны — ветер свищет,
И мачта гнется и скрыпит...
Увы! Он счастия не ищет
И не от счастия бежит!

Под ним струя светлей лазури,
Над ним луч солнца золотой...
А он, мятежный, просит бури,
Как будто в бурях есть покой!

И он стремится в бурю страстно:
Как будто в ней обрел бы ладья
Свободу вольную и прекрасную
И счастье новое для себя!"
МАРИЯ ВАТУТИНА,На костылях. В бинтах ступня.,"На костылях. В бинтах ступня.
Прошил осколок у Каховки.
Глядит смешливо на меня, Стишки читавшую в столовке.
Загар, похожий на броню.
Досадует на попаданье.
«А хочешь, маме позвоню,
Когда вернусь в Москву с заданья?
У вас тут есть с роднёю связь?
Скажу, жива её пропажа».
А он ответствовал, смеясь:
«Не-не, она не знает даже.
Мы бережём.
- Он бросил взгляд
На раскуроченную ногу. - 
Про это знает только брат».
И мы отправились в дорогу.
Я думала за часом час
Про дагестанского героя,
Который жизнь свою отдаст
Для материнского покоя.
Прощаясь, я ему: «Родной,
Ну, ты орёл!» А он с подскока:
«Ведь это же мой позывной...»
Так он признал во мне пророка."
МАРИЯ ВАТУТИНА,И я внести хотела лепточку,"И я внести хотела лепточку
Живым курком, взведённым в слове.
Летели бортом мы за ленточку.
Но кто-то выходил в Ростове.

Гуляли, спешившись, по лётному.
И шли кормою к фюзеляжу
КамАЗы с ящиками плотными
И прочей фронтовой поклажей.

Майор, с которым там мытарились,
Кивнул на ящик: - Дальше вместе.
А ты-то знаешь, чем затарились?
Ответила ему: груз двести.

Стрельнул цигарку несерьёзную.
Кивнул, мол, знаешь, уважаю.
И полетели мы по воздуху,
До неба мёртвых провожая.

Из-за обстрелов нас за ленточку
Не повезли, в Крыму сгрузили.
Но наши дали им ответочку
И дальше - жили, жили, жили!"
